m	n	d	result	time
1000000	281000	684990	false	0
1000000	281000	684990	false	100
1000000	281000	684990	false	100
1000000	281000	684990	false	100
1000000	281000	684990	false	100
1000000	282000	684430	false	499
1000000	282000	684430	false	200
1000000	282000	684430	false	100
1000000	282000	684430	false	100
1000000	282000	684430	false	100
1000000	282000	684430	false	100
1000000	282000	684430	false	200
1000000	282000	684430	false	200
1000000	282000	684430	false	100
1000000	282000	684430	false	100
1000000	283000	683890	true	100
1000000	283000	683890	true	99
1000000	283000	683890	true	0
1000000	283000	683890	true	100
1000000	283000	683890	true	0
1000000	283000	683890	true	0
1000000	283000	683890	true	100
1000000	283000	683890	true	100
1000000	283000	683890	true	0
1000000	283000	683890	true	0
1000000	284000	683279	false	300
1000000	284000	683279	false	200
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	284000	683279	false	100
1000000	285000	682714	false	1100
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	400
1000000	285000	682714	false	399
1000000	286000	682145	true	200
1000000	286000	682145	true	0
1000000	286000	682145	true	100
1000000	286000	682145	true	0
1000000	286000	682145	true	0
1000000	286000	682145	true	100
1000000	286000	682145	true	0
1000000	286000	682145	true	0
1000000	286000	682145	true	0
1000000	286000	682145	true	0
1000000	287000	681548	true	300
1000000	287000	681548	true	100
1000000	287000	681548	true	0
1000000	287000	681548	true	100
1000000	287000	681548	true	101
1000000	287000	681548	true	100
1000000	287000	681548	true	0
1000000	287000	681548	true	0
1000000	287000	681548	true	0
1000000	287000	681548	true	100
1000000	288000	680925	false	1001
1000000	288000	680925	false	400
1000000	288000	680925	false	400
1000000	288000	680925	false	399
1000000	288000	680925	false	400
1000000	288000	680925	false	401
1000000	288000	680925	false	400
1000000	288000	680925	false	400
1000000	288000	680925	false	400
1000000	288000	680925	false	400
1000000	289000	680344	false	300
1000000	289000	680344	false	100
1000000	289000	680344	false	100
1000000	289000	680344	false	0
1000000	289000	680344	false	0
1000000	289000	680344	false	100
1000000	289000	680344	false	0
1000000	289000	680344	false	100
1000000	289000	680344	false	0
1000000	289000	680344	false	100
1000000	290000	679686	false	400
1000000	290000	679686	false	99
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	290000	679686	false	100
1000000	291000	679080	true	200
1000000	291000	679080	true	100
1000000	291000	679080	true	100
1000000	291000	679080	true	100
1000000	291000	679080	true	100
1000000	291000	679080	true	0
1000000	291000	679080	true	0
1000000	291000	679080	true	0
1000000	291000	679080	true	0
1000000	291000	679080	true	0
1000000	292000	678436	true	200
1000000	292000	678436	true	0
1000000	292000	678436	true	0
1000000	292000	678436	true	0
1000000	292000	678436	true	100
1000000	292000	678436	true	100
1000000	292000	678436	true	0
1000000	292000	678436	true	100
1000000	292000	678436	true	100
1000000	292000	678436	true	0
1000000	293000	677736	false	600
1000000	293000	677736	false	200
1000000	293000	677736	false	100
1000000	293000	677736	false	100
1000000	293000	677736	false	100
1000000	293000	677736	false	100
1000000	293000	677736	false	100
1000000	293000	677736	false	0
1000000	293000	677736	false	100
1000000	293000	677736	false	0
1000000	294000	677163	false	600
1000000	294000	677163	false	200
1000000	294000	677163	false	200
1000000	294000	677163	false	100
1000000	294000	677163	false	200
1000000	294000	677163	false	100
1000000	294000	677163	false	100
1000000	294000	677163	false	100
1000000	294000	677163	false	100
1000000	294000	677163	false	100
1000000	295000	676556	true	200
1000000	295000	676556	true	100
1000000	295000	676556	true	0
1000000	295000	676556	true	100
1000000	295000	676556	true	100
1000000	295000	676556	true	100
1000000	295000	676556	true	0
1000000	295000	676556	true	100
1000000	295000	676556	true	100
1000000	295000	676556	true	0
1000000	296000	675939	false	799
1000000	296000	675939	false	100
1000000	296000	675939	false	200
1000000	296000	675939	false	200
1000000	296000	675939	false	200
1000000	296000	675939	false	200
1000000	296000	675939	false	200
1000000	296000	675939	false	201
1000000	296000	675939	false	200
1000000	296000	675939	false	100
1000000	297000	675287	false	1500
1000000	297000	675287	false	400
1000000	297000	675287	false	400
1000000	297000	675287	false	499
1000000	297000	675287	false	400
1000000	297000	675287	false	401
1000000	297000	675287	false	400
1000000	297000	675287	false	500
1000000	297000	675287	false	400
1000000	297000	675287	false	400
1000000	298000	674651	false	1100
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	400
1000000	298000	674651	false	401
1000000	299000	674052	false	800
1000000	299000	674052	false	300
1000000	299000	674052	false	300
1000000	299000	674052	false	400
1000000	299000	674052	false	300
1000000	299000	674052	false	300
1000000	299000	674052	false	401
1000000	299000	674052	false	300
1000000	299000	674052	false	400
1000000	299000	674052	false	300
1000000	300000	673451	true	200
1000000	300000	673451	true	0
1000000	300000	673451	true	0
1000000	300000	673451	true	0
1000000	300000	673451	true	0
1000000	300000	673451	true	0
1000000	300000	673451	true	100
1000000	300000	673451	true	100
1000000	300000	673451	true	0
1000000	300000	673451	true	0
1000000	301000	672811	true	200
1000000	301000	672811	true	0
1000000	301000	672811	true	0
1000000	301000	672811	true	0
1000000	301000	672811	true	100
1000000	301000	672811	true	100
1000000	301000	672811	true	0
1000000	301000	672811	true	0
1000000	301000	672811	true	100
1000000	301000	672811	true	0
1000000	302000	672179	true	100
1000000	302000	672179	true	0
1000000	302000	672179	true	100
1000000	302000	672179	true	100
1000000	302000	672179	true	0
1000000	302000	672179	true	0
1000000	302000	672179	true	100
1000000	302000	672179	true	0
1000000	302000	672179	true	0
1000000	302000	672179	true	100
1000000	303000	671469	false	899
1000000	303000	671469	false	300
1000000	303000	671469	false	300
1000000	303000	671469	false	300
1000000	303000	671469	false	300
1000000	303000	671469	false	200
1000000	303000	671469	false	200
1000000	303000	671469	false	200
1000000	303000	671469	false	200
1000000	303000	671469	false	201
1000000	304000	670787	true	100
1000000	304000	670787	true	0
1000000	304000	670787	true	100
1000000	304000	670787	true	100
1000000	304000	670787	true	100
1000000	304000	670787	true	200
1000000	304000	670787	true	100
1000000	304000	670787	true	0
1000000	304000	670787	true	0
1000000	304000	670787	true	0
1000000	305000	670088	false	400
1000000	305000	670088	false	100
1000000	305000	670088	false	200
1000000	305000	670088	false	100
1000000	305000	670088	false	100
1000000	305000	670088	false	100
1000000	305000	670088	false	100
1000000	305000	670088	false	100
1000000	305000	670088	false	0
1000000	305000	670088	false	100
1000000	306000	669387	false	1200
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	306000	669387	false	299
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	306000	669387	false	300
1000000	307000	668677	false	500
1000000	307000	668677	false	100
1000000	307000	668677	false	200
1000000	307000	668677	false	200
1000000	307000	668677	false	200
1000000	307000	668677	false	100
1000000	307000	668677	false	100
1000000	307000	668677	false	200
1000000	307000	668677	false	200
1000000	307000	668677	false	100
1000000	308000	667981	true	100
1000000	308000	667981	true	0
1000000	308000	667981	true	0
1000000	308000	667981	true	0
1000000	308000	667981	true	0
1000000	308000	667981	true	0
1000000	308000	667981	true	100
1000000	308000	667981	true	100
1000000	308000	667981	true	0
1000000	308000	667981	true	0
1000000	309000	667301	false	400
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	309000	667301	false	0
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	309000	667301	false	100
1000000	310000	666602	false	100
1000000	310000	666602	false	100
1000000	310000	666602	false	0
1000000	310000	666602	false	0
1000000	310000	666602	false	0
1000000	310000	666602	false	0
1000000	310000	666602	false	0
1000000	310000	666602	false	100
1000000	310000	666602	false	100
1000000	310000	666602	false	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	100
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	311000	665915	true	0
1000000	312000	665219	true	100
1000000	312000	665219	true	0
1000000	312000	665219	true	0
1000000	312000	665219	true	100
1000000	312000	665219	true	0
1000000	312000	665219	true	100
1000000	312000	665219	true	0
1000000	312000	665219	true	0
1000000	312000	665219	true	0
1000000	312000	665219	true	0
1000000	313000	664491	false	300
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	313000	664491	false	0
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	313000	664491	false	100
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	100
1000000	314000	663743	true	0
1000000	314000	663743	true	0
1000000	314000	663743	true	100
1000000	315000	662982	true	300
1000000	315000	662982	true	0
1000000	315000	662982	true	100
1000000	315000	662982	true	0
1000000	315000	662982	true	100
1000000	315000	662982	true	0
1000000	315000	662982	true	100
1000000	315000	662982	true	0
1000000	315000	662982	true	0
1000000	315000	662982	true	100
1000000	316000	662270	true	100
1000000	316000	662270	true	100
1000000	316000	662270	true	0
1000000	316000	662270	true	100
1000000	316000	662270	true	0
1000000	316000	662270	true	0
1000000	316000	662270	true	0
1000000	316000	662270	true	0
1000000	316000	662270	true	0
1000000	316000	662270	true	0
1000000	317000	661559	false	2099
1000000	317000	661559	false	900
1000000	317000	661559	false	900
1000000	317000	661559	false	900
1000000	317000	661559	false	900
1000000	317000	661559	false	899
1000000	317000	661559	false	901
1000000	317000	661559	false	900
1000000	317000	661559	false	900
1000000	317000	661559	false	900
1000000	318000	660851	true	0
1000000	318000	660851	true	0
1000000	318000	660851	true	100
1000000	318000	660851	true	100
1000000	318000	660851	true	100
1000000	318000	660851	true	100
1000000	318000	660851	true	0
1000000	318000	660851	true	0
1000000	318000	660851	true	0
1000000	318000	660851	true	0
1000000	319000	660128	true	0
1000000	319000	660128	true	100
1000000	319000	660128	true	0
1000000	319000	660128	true	100
1000000	319000	660128	true	0
1000000	319000	660128	true	100
1000000	319000	660128	true	0
1000000	319000	660128	true	100
1000000	319000	660128	true	0
1000000	319000	660128	true	0
1000000	320000	659394	false	99
1000000	320000	659394	false	100
1000000	320000	659394	false	100
1000000	320000	659394	false	100
1000000	320000	659394	false	0
1000000	320000	659394	false	100
1000000	320000	659394	false	100
1000000	320000	659394	false	0
1000000	320000	659394	false	100
1000000	320000	659394	false	0
1000000	321000	658631	false	300
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	321000	658631	false	100
1000000	322000	657904	false	700
1000000	322000	657904	false	300
1000000	322000	657904	false	200
1000000	322000	657904	false	200
1000000	322000	657904	false	200
1000000	322000	657904	false	300
1000000	322000	657904	false	300
1000000	322000	657904	false	300
1000000	322000	657904	false	300
1000000	322000	657904	false	300
1000000	323000	657199	true	100
1000000	323000	657199	true	100
1000000	323000	657199	true	100
1000000	323000	657199	true	0
1000000	323000	657199	true	0
1000000	323000	657199	true	100
1000000	323000	657199	true	0
1000000	323000	657199	true	100
1000000	323000	657199	true	0
1000000	323000	657199	true	99
1000000	324000	656458	true	0
1000000	324000	656458	true	0
1000000	324000	656458	true	0
1000000	324000	656458	true	100
1000000	324000	656458	true	0
1000000	324000	656458	true	0
1000000	324000	656458	true	0
1000000	324000	656458	true	100
1000000	324000	656458	true	0
1000000	324000	656458	true	100
1000000	325000	655678	true	100
1000000	325000	655678	true	100
1000000	325000	655678	true	100
1000000	325000	655678	true	100
1000000	325000	655678	true	0
1000000	325000	655678	true	100
1000000	325000	655678	true	0
1000000	325000	655678	true	100
1000000	325000	655678	true	0
1000000	325000	655678	true	0
1000000	326000	654979	false	801
1000000	326000	654979	false	400
1000000	326000	654979	false	400
1000000	326000	654979	false	300
1000000	326000	654979	false	400
1000000	326000	654979	false	300
1000000	326000	654979	false	299
1000000	326000	654979	false	300
1000000	326000	654979	false	300
1000000	326000	654979	false	300
1000000	327000	654230	false	600
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	327000	654230	false	200
1000000	328000	653470	true	100
1000000	328000	653470	true	100
1000000	328000	653470	true	100
1000000	328000	653470	true	0
1000000	328000	653470	true	100
1000000	328000	653470	true	0
1000000	328000	653470	true	0
1000000	328000	653470	true	0
1000000	328000	653470	true	100
1000000	328000	653470	true	0
1000000	329000	652729	true	200
1000000	329000	652729	true	0
1000000	329000	652729	true	100
1000000	329000	652729	true	0
1000000	329000	652729	true	100
1000000	329000	652729	true	0
1000000	329000	652729	true	100
1000000	329000	652729	true	0
1000000	329000	652729	true	100
1000000	329000	652729	true	0
1000000	330000	651959	false	601
1000000	330000	651959	false	100
1000000	330000	651959	false	100
1000000	330000	651959	false	0
1000000	330000	651959	false	100
1000000	330000	651959	false	0
1000000	330000	651959	false	0
1000000	330000	651959	false	100
1000000	330000	651959	false	0
1000000	330000	651959	false	100
1000000	331000	651204	true	100
1000000	331000	651204	true	100
1000000	331000	651204	true	100
1000000	331000	651204	true	0
1000000	331000	651204	true	0
1000000	331000	651204	true	100
1000000	331000	651204	true	0
1000000	331000	651204	true	100
1000000	331000	651204	true	0
1000000	331000	651204	true	100
1000000	332000	650446	false	500
1000000	332000	650446	false	200
1000000	332000	650446	false	200
1000000	332000	650446	false	100
1000000	332000	650446	false	100
1000000	332000	650446	false	200
1000000	332000	650446	false	100
1000000	332000	650446	false	100
1000000	332000	650446	false	100
1000000	332000	650446	false	100
1000000	333000	649640	false	1799
1000000	333000	649640	false	900
1000000	333000	649640	false	800
1000000	333000	649640	false	800
1000000	333000	649640	false	800
1000000	333000	649640	false	799
1000000	333000	649640	false	800
1000000	333000	649640	false	800
1000000	333000	649640	false	800
1000000	333000	649640	false	800
1000000	334000	648847	true	100
1000000	334000	648847	true	0
1000000	334000	648847	true	100
1000000	334000	648847	true	0
1000000	334000	648847	true	0
1000000	334000	648847	true	101
1000000	334000	648847	true	0
1000000	334000	648847	true	100
1000000	334000	648847	true	0
1000000	334000	648847	true	100
1000000	335000	648067	false	899
1000000	335000	648067	false	400
1000000	335000	648067	false	300
1000000	335000	648067	false	300
1000000	335000	648067	false	300
1000000	335000	648067	false	400
1000000	335000	648067	false	300
1000000	335000	648067	false	300
1000000	335000	648067	false	399
1000000	335000	648067	false	300
1000000	336000	647248	false	600
1000000	336000	647248	false	300
1000000	336000	647248	false	200
1000000	336000	647248	false	199
1000000	336000	647248	false	200
1000000	336000	647248	false	200
1000000	336000	647248	false	200
1000000	336000	647248	false	200
1000000	336000	647248	false	200
1000000	336000	647248	false	200
1000000	337000	646470	false	900
1000000	337000	646470	false	400
1000000	337000	646470	false	401
1000000	337000	646470	false	500
1000000	337000	646470	false	400
1000000	337000	646470	false	500
1000000	337000	646470	false	400
1000000	337000	646470	false	500
1000000	337000	646470	false	400
1000000	337000	646470	false	500
1000000	338000	645670	true	0
1000000	338000	645670	true	0
1000000	338000	645670	true	0
1000000	338000	645670	true	100
1000000	338000	645670	true	0
1000000	338000	645670	true	100
1000000	338000	645670	true	0
1000000	338000	645670	true	100
1000000	338000	645670	true	0
1000000	338000	645670	true	100
1000000	339000	644877	true	0
1000000	339000	644877	true	0
1000000	339000	644877	true	0
1000000	339000	644877	true	0
1000000	339000	644877	true	100
1000000	339000	644877	true	0
1000000	339000	644877	true	100
1000000	339000	644877	true	0
1000000	339000	644877	true	100
1000000	339000	644877	true	0
1000000	340000	644061	true	100
1000000	340000	644061	true	0
1000000	340000	644061	true	100
1000000	340000	644061	true	0
1000000	340000	644061	true	100
1000000	340000	644061	true	0
1000000	340000	644061	true	100
1000000	340000	644061	true	0
1000000	340000	644061	true	100
1000000	340000	644061	true	0
1000000	341000	643279	false	799
1000000	341000	643279	false	301
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	341000	643279	false	300
1000000	342000	642478	true	100
1000000	342000	642478	true	100
1000000	342000	642478	true	0
1000000	342000	642478	true	100
1000000	342000	642478	true	0
1000000	342000	642478	true	100
1000000	342000	642478	true	0
1000000	342000	642478	true	100
1000000	342000	642478	true	0
1000000	342000	642478	true	100
1000000	343000	641683	true	200
1000000	343000	641683	true	0
1000000	343000	641683	true	0
1000000	343000	641683	true	0
1000000	343000	641683	true	100
1000000	343000	641683	true	100
1000000	343000	641683	true	0
1000000	343000	641683	true	100
1000000	343000	641683	true	0
1000000	343000	641683	true	100
1000000	344000	640850	true	100
1000000	344000	640850	true	0
1000000	344000	640850	true	0
1000000	344000	640850	true	100
1000000	344000	640850	true	100
1000000	344000	640850	true	0
1000000	344000	640850	true	0
1000000	344000	640850	true	0
1000000	344000	640850	true	100
1000000	344000	640850	true	0
1000000	345000	640006	true	100
1000000	345000	640006	true	100
1000000	345000	640006	true	0
1000000	345000	640006	true	100
1000000	345000	640006	true	100
1000000	345000	640006	true	0
1000000	345000	640006	true	100
1000000	345000	640006	true	0
1000000	345000	640006	true	0
1000000	345000	640006	true	100
1000000	346000	639188	true	0
1000000	346000	639188	true	100
1000000	346000	639188	true	100
1000000	346000	639188	true	0
1000000	346000	639188	true	100
1000000	346000	639188	true	0
1000000	346000	639188	true	0
1000000	346000	639188	true	0
1000000	346000	639188	true	0
1000000	346000	639188	true	0
1000000	347000	638376	false	800
1000000	347000	638376	false	400
1000000	347000	638376	false	300
1000000	347000	638376	false	301
1000000	347000	638376	false	300
1000000	347000	638376	false	300
1000000	347000	638376	false	300
1000000	347000	638376	false	300
1000000	347000	638376	false	300
1000000	347000	638376	false	300
1000000	348000	637561	false	1700
1000000	348000	637561	false	700
1000000	348000	637561	false	699
1000000	348000	637561	false	700
1000000	348000	637561	false	701
1000000	348000	637561	false	700
1000000	348000	637561	false	700
1000000	348000	637561	false	700
1000000	348000	637561	false	600
1000000	348000	637561	false	600
1000000	349000	636763	true	200
1000000	349000	636763	true	0
1000000	349000	636763	true	100
1000000	349000	636763	true	100
1000000	349000	636763	true	100
1000000	349000	636763	true	0
1000000	349000	636763	true	100
1000000	349000	636763	true	0
1000000	349000	636763	true	100
1000000	349000	636763	true	0
1000000	350000	635959	false	600
1000000	350000	635959	false	100
1000000	350000	635959	false	100
1000000	350000	635959	false	100
1000000	350000	635959	false	100
1000000	350000	635959	false	100
1000000	350000	635959	false	0
1000000	350000	635959	false	0
1000000	350000	635959	false	0
1000000	350000	635959	false	100
1000000	351000	635153	true	100
1000000	351000	635153	true	100
1000000	351000	635153	true	0
1000000	351000	635153	true	0
1000000	351000	635153	true	100
1000000	351000	635153	true	0
1000000	351000	635153	true	0
1000000	351000	635153	true	100
1000000	351000	635153	true	0
1000000	351000	635153	true	100
1000000	352000	634311	true	100
1000000	352000	634311	true	0
1000000	352000	634311	true	0
1000000	352000	634311	true	100
1000000	352000	634311	true	0
1000000	352000	634311	true	100
1000000	352000	634311	true	0
1000000	352000	634311	true	100
1000000	352000	634311	true	0
1000000	352000	634311	true	0
1000000	353000	633497	true	200
1000000	353000	633497	true	0
1000000	353000	633497	true	0
1000000	353000	633497	true	0
1000000	353000	633497	true	0
1000000	353000	633497	true	0
1000000	353000	633497	true	100
1000000	353000	633497	true	0
1000000	353000	633497	true	100
1000000	353000	633497	true	0
1000000	354000	632687	true	0
1000000	354000	632687	true	100
1000000	354000	632687	true	0
1000000	354000	632687	true	0
1000000	354000	632687	true	0
1000000	354000	632687	true	0
1000000	354000	632687	true	100
1000000	354000	632687	true	0
1000000	354000	632687	true	100
1000000	354000	632687	true	0
1000000	355000	631847	true	0
1000000	355000	631847	true	0
1000000	355000	631847	true	100
1000000	355000	631847	true	0
1000000	355000	631847	true	0
1000000	355000	631847	true	0
1000000	355000	631847	true	0
1000000	355000	631847	true	100
1000000	355000	631847	true	100
1000000	355000	631847	true	0
1000000	356000	631041	false	400
1000000	356000	631041	false	100
1000000	356000	631041	false	200
1000000	356000	631041	false	201
1000000	356000	631041	false	100
1000000	356000	631041	false	100
1000000	356000	631041	false	100
1000000	356000	631041	false	100
1000000	356000	631041	false	100
1000000	356000	631041	false	100
1000000	357000	630228	false	1100
1000000	357000	630228	false	600
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	357000	630228	false	500
1000000	358000	629412	false	200
1000000	358000	629412	false	100
1000000	358000	629412	false	100
1000000	358000	629412	false	100
1000000	358000	629412	false	0
1000000	358000	629412	false	100
1000000	358000	629412	false	0
1000000	358000	629412	false	100
1000000	358000	629412	false	100
1000000	358000	629412	false	100
1000000	359000	628543	false	200
1000000	359000	628543	false	100
1000000	359000	628543	false	200
1000000	359000	628543	false	100
1000000	359000	628543	false	100
1000000	359000	628543	false	100
1000000	359000	628543	false	100
1000000	359000	628543	false	100
1000000	359000	628543	false	0
1000000	359000	628543	false	0
1000000	360000	627719	false	100
1000000	360000	627719	false	0
1000000	360000	627719	false	0
1000000	360000	627719	false	0
1000000	360000	627719	false	0
1000000	360000	627719	false	100
1000000	360000	627719	false	100
1000000	360000	627719	false	100
1000000	360000	627719	false	100
1000000	360000	627719	false	100
1000000	361000	626866	false	300
1000000	361000	626866	false	200
1000000	361000	626866	false	100
1000000	361000	626866	false	200
1000000	361000	626866	false	100
1000000	361000	626866	false	100
1000000	361000	626866	false	100
1000000	361000	626866	false	100
1000000	361000	626866	false	100
1000000	361000	626866	false	100
1000000	362000	626017	true	100
1000000	362000	626017	true	100
1000000	362000	626017	true	0
1000000	362000	626017	true	0
1000000	362000	626017	true	0
1000000	362000	626017	true	100
1000000	362000	626017	true	100
1000000	362000	626017	true	0
1000000	362000	626017	true	100
1000000	362000	626017	true	0
1000000	363000	625188	true	200
1000000	363000	625188	true	100
1000000	363000	625188	true	100
1000000	363000	625188	true	0
1000000	363000	625188	true	0
1000000	363000	625188	true	100
1000000	363000	625188	true	100
1000000	363000	625188	true	0
1000000	363000	625188	true	0
1000000	363000	625188	true	0
1000000	364000	624357	true	100
1000000	364000	624357	true	0
1000000	364000	624357	true	0
1000000	364000	624357	true	0
1000000	364000	624357	true	100
1000000	364000	624357	true	0
1000000	364000	624357	true	100
1000000	364000	624357	true	0
1000000	364000	624357	true	0
1000000	364000	624357	true	100
1000000	365000	623521	false	600
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	365000	623521	false	200
1000000	366000	622681	false	700
1000000	366000	622681	false	400
1000000	366000	622681	false	400
1000000	366000	622681	false	400
1000000	366000	622681	false	300
1000000	366000	622681	false	300
1000000	366000	622681	false	400
1000000	366000	622681	false	400
1000000	366000	622681	false	400
1000000	366000	622681	false	399
1000000	367000	621844	false	300
1000000	367000	621844	false	100
1000000	367000	621844	false	200
1000000	367000	621844	false	100
1000000	367000	621844	false	200
1000000	367000	621844	false	100
1000000	367000	621844	false	200
1000000	367000	621844	false	100
1000000	367000	621844	false	100
1000000	367000	621844	false	100
1000000	368000	621004	true	100
1000000	368000	621004	true	100
1000000	368000	621004	true	0
1000000	368000	621004	true	100
1000000	368000	621004	true	0
1000000	368000	621004	true	100
1000000	368000	621004	true	0
1000000	368000	621004	true	100
1000000	368000	621004	true	0
1000000	368000	621004	true	100
1000000	369000	620156	true	100
1000000	369000	620156	true	100
1000000	369000	620156	true	100
1000000	369000	620156	true	100
1000000	369000	620156	true	0
1000000	369000	620156	true	0
1000000	369000	620156	true	0
1000000	369000	620156	true	0
1000000	369000	620156	true	100
1000000	369000	620156	true	100
1000000	370000	619317	true	0
1000000	370000	619317	true	0
1000000	370000	619317	true	100
1000000	370000	619317	true	100
1000000	370000	619317	true	0
1000000	370000	619317	true	0
1000000	370000	619317	true	0
1000000	370000	619317	true	0
1000000	370000	619317	true	100
1000000	370000	619317	true	0
1000000	371000	618490	true	0
1000000	371000	618490	true	0
1000000	371000	618490	true	100
1000000	371000	618490	true	0
1000000	371000	618490	true	100
1000000	371000	618490	true	0
1000000	371000	618490	true	100
1000000	371000	618490	true	0
1000000	371000	618490	true	100
1000000	371000	618490	true	0
1000000	372000	617646	false	500
1000000	372000	617646	false	299
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	372000	617646	false	200
1000000	373000	616790	false	800
1000000	373000	616790	false	300
1000000	373000	616790	false	300
1000000	373000	616790	false	300
1000000	373000	616790	false	400
1000000	373000	616790	false	300
1000000	373000	616790	false	400
1000000	373000	616790	false	300
1000000	373000	616790	false	300
1000000	373000	616790	false	300
1000000	374000	615937	false	1100
1000000	374000	615937	false	400
1000000	374000	615937	false	400
1000000	374000	615937	false	500
1000000	374000	615937	false	400
1000000	374000	615937	false	499
1000000	374000	615937	false	400
1000000	374000	615937	false	401
1000000	374000	615937	false	400
1000000	374000	615937	false	400
1000000	375000	615077	true	100
1000000	375000	615077	true	0
1000000	375000	615077	true	0
1000000	375000	615077	true	0
1000000	375000	615077	true	100
1000000	375000	615077	true	100
1000000	375000	615077	true	0
1000000	375000	615077	true	100
1000000	375000	615077	true	0
1000000	375000	615077	true	0
1000000	376000	614229	true	100
1000000	376000	614229	true	0
1000000	376000	614229	true	0
1000000	376000	614229	true	100
1000000	376000	614229	true	0
1000000	376000	614229	true	100
1000000	376000	614229	true	0
1000000	376000	614229	true	100
1000000	376000	614229	true	0
1000000	376000	614229	true	100
1000000	377000	613348	false	400
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	377000	613348	false	199
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	377000	613348	false	200
1000000	378000	612479	false	300
1000000	378000	612479	false	100
1000000	378000	612479	false	0
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	378000	612479	false	100
1000000	379000	611614	true	0
1000000	379000	611614	true	0
1000000	379000	611614	true	100
1000000	379000	611614	true	100
1000000	379000	611614	true	0
1000000	379000	611614	true	0
1000000	379000	611614	true	0
1000000	379000	611614	true	100
1000000	379000	611614	true	0
1000000	379000	611614	true	100
1000000	380000	610729	true	0
1000000	380000	610729	true	100
1000000	380000	610729	true	100
1000000	380000	610729	true	0
1000000	380000	610729	true	0
1000000	380000	610729	true	0
1000000	380000	610729	true	0
1000000	380000	610729	true	100
1000000	380000	610729	true	0
1000000	380000	610729	true	0
1000000	381000	609841	false	500
1000000	381000	609841	false	200
1000000	381000	609841	false	100
