m	n	result	time
1000000	29000	false	2500
1000000	29000	false	700
1000000	29000	false	700
1000000	29000	false	700
1000000	29000	false	700
1000000	29000	false	700
1000000	29000	false	600
1000000	29000	false	600
1000000	29000	false	600
1000000	29000	false	700
1000000	30000	false	2600
1000000	30000	false	700
1000000	30000	false	1300
1000000	30000	false	700
1000000	30000	false	600
1000000	30000	false	600
1000000	30000	false	700
1000000	30000	false	500
1000000	30000	false	600
1000000	30000	false	600
1000000	31000	false	1800
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	500
1000000	31000	false	400
1000000	31000	false	500
1000000	32000	false	2300
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	32000	false	600
1000000	33000	false	2200
1000000	33000	false	700
1000000	33000	false	700
1000000	33000	false	700
1000000	33000	false	700
1000000	33000	false	8000
1000000	33000	false	800
1000000	33000	false	1300
1000000	33000	false	600
1000000	33000	false	600
1000000	34000	false	2500
1000000	34000	false	700
1000000	34000	false	600
1000000	34000	false	500
1000000	34000	false	600
1000000	34000	false	600
1000000	34000	false	500
1000000	34000	false	500
1000000	34000	false	500
1000000	34000	false	500
1000000	35000	false	12500
1000000	35000	false	500
1000000	35000	false	500
1000000	35000	false	400
1000000	35000	false	400
1000000	35000	false	400
1000000	35000	false	400
1000000	35000	false	400
1000000	35000	false	300
1000000	35000	false	400
1000000	36000	false	2500
1000000	36000	false	1100
1000000	36000	false	500
1000000	36000	false	400
1000000	36000	false	400
1000000	36000	false	400
1000000	36000	false	300
1000000	36000	false	300
1000000	36000	false	300
1000000	36000	false	300
1000000	37000	false	2500
1000000	37000	false	500
1000000	37000	false	500
1000000	37000	false	400
1000000	37000	false	400
1000000	37000	false	300
1000000	37000	false	400
1000000	37000	false	400
1000000	37000	false	300
1000000	37000	false	400
1000000	38000	false	3200
1000000	38000	false	1400
1000000	38000	false	600
1000000	38000	false	500
1000000	38000	false	400
1000000	38000	false	400
1000000	38000	false	16300
1000000	38000	false	500
1000000	38000	false	500
1000000	38000	false	500
1000000	39000	false	1800
1000000	39000	false	400
1000000	39000	false	300
1000000	39000	false	19800
1000000	39000	false	500
1000000	39000	false	400
1000000	39000	false	400
1000000	39000	false	300
1000000	39000	false	400
1000000	39000	false	300
1000000	40000	false	4900
1000000	40000	false	400
1000000	40000	false	400
1000000	40000	false	400
1000000	40000	false	400
1000000	40000	false	400
1000000	40000	false	400
1000000	40000	false	300
1000000	40000	false	300
1000000	40000	false	400
1000000	41000	false	2800
1000000	41000	false	400
1000000	41000	false	400
1000000	41000	false	400
1000000	41000	false	400
1000000	41000	false	400
1000000	41000	false	300
1000000	41000	false	500
