m	n	result	time
1000000	17000	true	100
1000000	17000	true	100
1000000	17000	true	100
1000000	17000	true	100
1000000	17000	true	100
1000000	17000	true	0
1000000	17000	true	100
1000000	17000	true	100
1000000	17000	true	0
1000000	18000	true	0
1000000	18000	true	100
1000000	18000	true	100
1000000	18000	true	100
1000000	18000	true	100
1000000	18000	true	0
1000000	18000	true	100
1000000	18000	true	100
1000000	18000	true	0
1000000	18000	true	0
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	0
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	100
1000000	19000	true	0
1000000	20000	true	0
1000000	20000	true	100
1000000	20000	true	100
1000000	20000	true	100
1000000	20000	true	100
1000000	20000	true	0
1000000	20000	true	100
1000000	20000	true	0
1000000	20000	true	0
1000000	20000	true	0
1000000	21000	true	100
1000000	21000	true	100
1000000	21000	true	0
1000000	21000	true	100
1000000	21000	true	0
1000000	21000	true	0
1000000	21000	true	0
1000000	21000	true	0
1000000	21000	true	100
1000000	21000	true	100
1000000	22000	true	100
1000000	22000	true	100
1000000	22000	true	100
1000000	22000	true	100
1000000	22000	true	0
1000000	22000	true	100
1000000	22000	true	0
1000000	22000	true	0
1000000	22000	true	0
1000000	22000	true	0
1000000	23000	true	100
1000000	23000	true	0
1000000	23000	true	100
1000000	23000	true	0
1000000	23000	true	100
1000000	23000	true	0
1000000	23000	true	100
1000000	23000	true	100
1000000	23000	true	100
1000000	23000	true	100
1000000	24000	true	100
1000000	24000	true	0
1000000	24000	true	100
1000000	24000	true	0
1000000	24000	true	100
1000000	24000	true	100
1000000	24000	true	0
1000000	24000	true	0
1000000	24000	true	0
1000000	24000	true	100
1000000	25000	true	0
1000000	25000	true	0
1000000	25000	true	100
1000000	25000	true	0
1000000	25000	true	100
1000000	25000	true	100
1000000	25000	true	0
1000000	25000	true	100
1000000	25000	true	100
1000000	25000	true	100
1000000	26000	true	100
1000000	26000	true	100
1000000	26000	true	100
1000000	26000	true	0
1000000	26000	true	0
1000000	26000	true	100
1000000	26000	true	0
1000000	26000	true	100
1000000	26000	true	0
1000000	26000	true	100
1000000	27000	true	100
1000000	27000	true	100
1000000	27000	true	0
1000000	27000	true	0
1000000	27000	true	100
1000000	27000	true	100
1000000	27000	true	0
1000000	27000	true	100
1000000	27000	true	0
1000000	27000	true	100
1000000	28000	true	100
1000000	28000	true	100
1000000	28000	true	100
1000000	28000	true	0
1000000	28000	true	0
1000000	28000	true	0
1000000	28000	true	100
1000000	28000	true	0
1000000	28000	true	100
1000000	28000	true	0
1000000	29000	true	0
1000000	29000	true	100
1000000	29000	true	0
1000000	29000	true	0
1000000	29000	true	100
1000000	29000	true	100
1000000	29000	true	100
1000000	29000	true	100
1000000	29000	true	0
1000000	29000	true	0
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	100
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	0
1000000	30000	true	100
1000000	31000	true	0
1000000	31000	true	100
1000000	31000	true	0
1000000	31000	true	0
1000000	31000	true	100
1000000	31000	true	100
1000000	31000	true	100
1000000	31000	true	0
1000000	31000	true	100
1000000	31000	true	0
1000000	32000	true	0
1000000	32000	true	0
1000000	32000	true	100
1000000	32000	true	100
1000000	32000	true	0
1000000	32000	true	0
1000000	32000	true	100
1000000	32000	true	0
1000000	32000	true	0
1000000	32000	true	0
1000000	33000	true	0
1000000	33000	true	0
1000000	33000	true	0
1000000	33000	true	100
1000000	33000	true	0
1000000	33000	true	100
1000000	33000	true	0
1000000	33000	true	0
1000000	33000	true	100
1000000	33000	true	0
1000000	34000	true	100
1000000	34000	true	100
1000000	34000	true	0
1000000	34000	true	0
1000000	34000	true	0
1000000	34000	true	100
1000000	34000	true	0
1000000	34000	true	100
1000000	34000	true	100
1000000	34000	true	100
1000000	35000	true	0
1000000	35000	true	0
1000000	35000	true	0
1000000	35000	true	100
1000000	35000	true	100
1000000	35000	true	100
1000000	35000	true	0
1000000	35000	true	400
1000000	35000	true	100
1000000	35000	true	0
1000000	36000	true	0
1000000	36000	true	100
1000000	36000	true	0
1000000	36000	true	100
1000000	36000	true	100
1000000	36000	true	0
1000000	36000	true	0
1000000	36000	true	0
1000000	36000	true	0
1000000	36000	true	0
1000000	37000	true	100
1000000	37000	true	100
1000000	37000	true	0
1000000	37000	true	100
1000000	37000	true	0
1000000	37000	true	0
1000000	37000	true	100
1000000	37000	true	100
1000000	37000	true	0
1000000	37000	true	0
1000000	38000	true	100
1000000	38000	true	0
1000000	38000	true	100
1000000	38000	true	100
1000000	38000	true	0
1000000	38000	true	100
1000000	38000	true	100
1000000	38000	true	0
1000000	38000	true	100
1000000	38000	true	0
1000000	39000	true	0
1000000	39000	true	100
1000000	39000	true	0
1000000	39000	true	0
1000000	39000	true	0
1000000	39000	true	0
1000000	39000	true	100
1000000	39000	true	100
1000000	39000	true	0
1000000	39000	true	0
1000000	40000	true	0
1000000	40000	true	100
1000000	40000	true	0
1000000	40000	true	0
1000000	40000	true	100
1000000	40000	true	0
1000000	40000	true	0
1000000	40000	true	100
1000000	40000	true	100
1000000	40000	true	0
1000000	41000	true	0
1000000	41000	true	0
1000000	41000	true	0
1000000	41000	true	100
1000000	41000	true	100
1000000	41000	true	100
1000000	41000	true	0
1000000	41000	true	0
1000000	41000	true	0
1000000	41000	true	0
1000000	42000	true	0
1000000	42000	true	100
1000000	42000	true	100
1000000	42000	true	100
1000000	42000	true	100
1000000	42000	true	0
1000000	42000	true	100
1000000	42000	true	100
1000000	42000	true	100
1000000	42000	true	100
1000000	43000	true	100
1000000	43000	true	100
1000000	43000	true	100
1000000	43000	true	0
1000000	43000	true	0
1000000	43000	true	0
1000000	43000	true	100
1000000	43000	true	100
1000000	43000	true	0
1000000	43000	true	0
1000000	44000	true	0
1000000	44000	true	100
1000000	44000	true	0
1000000	44000	true	100
1000000	44000	true	0
1000000	44000	true	100
1000000	44000	true	0
1000000	44000	true	0
1000000	44000	true	0
1000000	44000	true	100
1000000	45000	true	100
1000000	45000	true	100
1000000	45000	true	100
1000000	45000	true	0
1000000	45000	true	100
1000000	45000	true	100
1000000	45000	true	100
1000000	45000	true	0
1000000	45000	true	100
1000000	45000	true	0
1000000	46000	true	0
1000000	46000	true	100
1000000	46000	true	0
1000000	46000	true	100
1000000	46000	true	0
1000000	46000	true	0
1000000	46000	true	0
1000000	46000	true	100
1000000	46000	true	100
1000000	46000	true	100
1000000	47000	true	100
1000000	47000	true	0
1000000	47000	true	0
1000000	47000	true	0
1000000	47000	true	0
1000000	47000	true	0
1000000	47000	true	100
1000000	47000	true	100
1000000	47000	true	100
1000000	47000	true	100
1000000	48000	true	0
1000000	48000	true	0
1000000	48000	true	0
1000000	48000	true	100
1000000	48000	true	0
1000000	48000	true	100
1000000	48000	true	100
1000000	48000	true	100
1000000	48000	true	100
1000000	48000	true	0
1000000	49000	true	100
1000000	49000	true	100
1000000	49000	true	100
1000000	49000	true	100
1000000	49000	true	0
1000000	49000	true	100
1000000	49000	true	0
1000000	49000	true	0
1000000	49000	true	100
1000000	49000	true	0
1000000	50000	true	100
1000000	50000	true	100
1000000	50000	true	100
1000000	50000	true	100
1000000	50000	true	0
1000000	50000	true	100
1000000	50000	true	100
1000000	50000	true	0
1000000	50000	true	0
1000000	50000	true	0
1000000	51000	true	0
1000000	51000	true	0
1000000	51000	true	100
1000000	51000	true	100
1000000	51000	true	0
1000000	51000	true	100
1000000	51000	true	0
1000000	51000	true	0
1000000	51000	true	100
1000000	51000	true	0
1000000	52000	true	0
1000000	52000	true	100
1000000	52000	true	100
1000000	52000	true	0
1000000	52000	true	0
1000000	52000	true	0
1000000	52000	true	0
1000000	52000	true	100
1000000	52000	true	100
1000000	52000	true	100
1000000	53000	true	100
1000000	53000	true	100
1000000	53000	true	0
1000000	53000	true	100
1000000	53000	true	0
1000000	53000	true	100
1000000	53000	true	100
1000000	53000	true	100
1000000	53000	true	0
1000000	53000	true	0
1000000	54000	true	100
1000000	54000	true	100
1000000	54000	true	0
1000000	54000	true	100
1000000	54000	true	100
1000000	54000	true	0
1000000	54000	true	100
1000000	54000	true	100
1000000	54000	true	0
1000000	54000	true	100
1000000	55000	true	0
1000000	55000	true	0
1000000	55000	true	0
1000000	55000	true	100
1000000	55000	true	0
1000000	55000	true	0
1000000	55000	true	0
1000000	55000	true	0
1000000	55000	true	100
1000000	55000	true	0
1000000	56000	true	0
1000000	56000	true	0
1000000	56000	true	100
1000000	56000	true	0
1000000	56000	true	0
1000000	56000	true	0
1000000	56000	true	100
1000000	56000	true	0
1000000	56000	true	0
1000000	56000	true	100
1000000	57000	true	100
1000000	57000	true	0
1000000	57000	true	0
1000000	57000	true	0
1000000	57000	true	0
1000000	57000	true	100
1000000	57000	true	0
1000000	57000	true	0
1000000	57000	true	100
1000000	57000	true	100
1000000	58000	true	100
1000000	58000	true	100
1000000	58000	true	0
1000000	58000	true	100
1000000	58000	true	0
1000000	58000	true	0
1000000	58000	true	0
1000000	58000	true	0
1000000	58000	true	0
1000000	58000	true	100
1000000	59000	true	100
1000000	59000	true	0
1000000	59000	true	0
1000000	59000	true	100
1000000	59000	true	0
1000000	59000	true	0
1000000	59000	true	100
1000000	59000	true	0
1000000	59000	true	100
1000000	59000	true	0
1000000	60000	true	0
1000000	60000	true	100
1000000	60000	true	0
1000000	60000	true	0
1000000	60000	true	0
1000000	60000	true	0
1000000	60000	true	0
1000000	60000	true	100
1000000	60000	true	0
1000000	60000	true	100
1000000	61000	true	100
1000000	61000	true	0
1000000	61000	true	100
1000000	61000	true	0
1000000	61000	true	0
1000000	61000	true	100
1000000	61000	true	0
1000000	61000	true	0
1000000	61000	true	100
1000000	61000	true	0
1000000	62000	true	200
1000000	62000	true	200
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	62000	true	100
1000000	63000	true	300
1000000	63000	true	100
1000000	63000	true	100
1000000	63000	true	0
1000000	63000	true	100
1000000	63000	true	100
1000000	63000	true	100
1000000	63000	true	0
1000000	63000	true	0
1000000	63000	true	100
1000000	64000	true	100
1000000	64000	true	200
1000000	64000	true	100
1000000	64000	true	100
1000000	64000	true	100
1000000	64000	true	100
1000000	64000	true	0
1000000	64000	true	100
1000000	64000	true	100
1000000	64000	true	100
1000000	65000	true	200
1000000	65000	true	200
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	65000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	0
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	66000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	0
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	67000	true	100
1000000	68000	true	100
1000000	68000	true	100
1000000	68000	true	100
1000000	68000	true	100
1000000	68000	true	0
1000000	68000	true	100
1000000	68000	true	100
1000000	68000	true	0
1000000	68000	true	100
1000000	68000	true	100
1000000	69000	true	300
1000000	69000	true	100
1000000	69000	true	100
1000000	69000	true	100
1000000	69000	true	0
1000000	69000	true	0
1000000	69000	true	0
1000000	69000	true	100
1000000	69000	true	0
1000000	69000	true	0
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	2800
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	200
1000000	70000	true	300
1000000	71000	true	2700
1000000	71000	true	100
1000000	71000	true	0
1000000	71000	true	0
1000000	71000	true	0
1000000	71000	true	0
1000000	71000	true	100
1000000	71000	true	0
1000000	71000	true	0
1000000	71000	true	0
1000000	72000	true	0
1000000	72000	true	0
1000000	72000	true	0
1000000	72000	true	0
1000000	72000	true	0
1000000	72000	true	100
1000000	72000	true	100
1000000	72000	true	0
1000000	72000	true	0
1000000	72000	true	100
1000000	73000	true	100
1000000	73000	true	0
1000000	73000	true	0
1000000	73000	true	0
1000000	73000	true	100
1000000	73000	true	0
1000000	73000	true	0
1000000	73000	true	100
1000000	73000	true	100
1000000	73000	true	0
1000000	74000	true	100
1000000	74000	true	0
1000000	74000	true	0
1000000	74000	true	0
1000000	74000	true	0
1000000	74000	true	100
1000000	74000	true	100
1000000	74000	true	0
1000000	74000	true	0
1000000	74000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	100
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	75000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	0
1000000	76000	true	100
1000000	77000	true	100
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	0
1000000	77000	true	100
1000000	78000	true	0
1000000	78000	true	0
1000000	78000	true	0
1000000	78000	true	100
1000000	78000	true	100
1000000	78000	true	0
1000000	78000	true	0
1000000	78000	true	0
1000000	78000	true	0
1000000	78000	true	0
1000000	79000	true	0
1000000	79000	true	0
1000000	79000	true	0
1000000	79000	true	100
1000000	79000	true	0
1000000	79000	true	0
1000000	79000	true	100
1000000	79000	true	0
1000000	79000	true	100
1000000	79000	true	0
1000000	80000	true	0
1000000	80000	true	0
1000000	80000	true	100
1000000	80000	true	0
1000000	80000	true	0
1000000	80000	true	0
1000000	80000	true	0
1000000	80000	true	0
1000000	80000	true	100
1000000	80000	true	0
1000000	81000	true	0
1000000	81000	true	0
1000000	81000	true	0
1000000	81000	true	100
1000000	81000	true	0
1000000	81000	true	0
1000000	81000	true	100
1000000	81000	true	0
1000000	81000	true	100
1000000	81000	true	100
1000000	82000	true	0
1000000	82000	true	100
1000000	82000	true	0
1000000	82000	true	0
1000000	82000	true	100
1000000	82000	true	100
1000000	82000	true	0
1000000	82000	true	0
1000000	82000	true	0
1000000	82000	true	0
1000000	83000	true	100
1000000	83000	true	0
1000000	83000	true	100
1000000	83000	true	0
1000000	83000	true	100
1000000	83000	true	0
1000000	83000	true	100
1000000	83000	true	100
1000000	83000	true	100
1000000	83000	true	100
1000000	84000	true	100
1000000	84000	true	0
1000000	84000	true	0
1000000	84000	true	0
1000000	84000	true	100
1000000	84000	true	100
1000000	84000	true	100
1000000	84000	true	100
1000000	84000	true	100
1000000	84000	true	100
1000000	85000	true	100
1000000	85000	true	0
1000000	85000	true	0
1000000	85000	true	100
1000000	85000	true	0
1000000	85000	true	0
1000000	85000	true	0
1000000	85000	true	100
1000000	85000	true	0
1000000	85000	true	0
1000000	86000	true	0
1000000	86000	true	0
1000000	86000	true	100
1000000	86000	true	100
1000000	86000	true	0
1000000	86000	true	100
1000000	86000	true	0
1000000	86000	true	0
1000000	86000	true	100
1000000	86000	true	0
1000000	87000	true	0
1000000	87000	true	0
1000000	87000	true	0
1000000	87000	true	0
1000000	87000	true	100
1000000	87000	true	100
1000000	87000	true	0
1000000	87000	true	0
1000000	87000	true	100
1000000	87000	true	100
1000000	88000	true	0
1000000	88000	true	100
1000000	88000	true	100
1000000	88000	true	0
1000000	88000	true	0
1000000	88000	true	0
1000000	88000	true	0
1000000	88000	true	0
1000000	88000	true	100
1000000	88000	true	100
1000000	89000	true	100
1000000	89000	true	0
1000000	89000	true	100
1000000	89000	true	100
1000000	89000	true	100
1000000	89000	true	0
1000000	89000	true	0
1000000	89000	true	100
1000000	89000	true	100
1000000	89000	true	100
1000000	90000	true	0
1000000	90000	true	100
1000000	90000	true	0
1000000	90000	true	100
1000000	90000	true	100
1000000	90000	true	0
1000000	90000	true	0
1000000	90000	true	0
1000000	90000	true	0
1000000	90000	true	0
1000000	91000	true	100
1000000	91000	true	0
1000000	91000	true	0
1000000	91000	true	0
1000000	91000	true	100
1000000	91000	true	100
1000000	91000	true	100
1000000	91000	true	100
1000000	91000	true	100
1000000	91000	true	0
1000000	92000	true	0
1000000	92000	true	100
1000000	92000	true	0
1000000	92000	true	100
1000000	92000	true	0
1000000	92000	true	100
1000000	92000	true	0
1000000	92000	true	0
1000000	92000	true	100
1000000	92000	true	100
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	100
1000000	93000	true	0
1000000	93000	true	0
1000000	93000	true	0
1000000	94000	true	100
1000000	94000	true	0
1000000	94000	true	100
1000000	94000	true	100
1000000	94000	true	0
1000000	94000	true	0
1000000	94000	true	100
1000000	94000	true	0
1000000	94000	true	0
1000000	94000	true	100
1000000	95000	true	100
1000000	95000	true	100
1000000	95000	true	100
1000000	95000	true	0
1000000	95000	true	0
1000000	95000	true	0
1000000	95000	true	100
1000000	95000	true	100
1000000	95000	true	100
1000000	95000	true	100
1000000	96000	true	0
1000000	96000	true	0
1000000	96000	true	0
1000000	96000	true	0
1000000	96000	true	100
1000000	96000	true	0
1000000	96000	true	0
1000000	96000	true	100
1000000	96000	true	100
1000000	96000	true	100
1000000	97000	true	100
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	97000	true	0
1000000	98000	true	100
1000000	98000	true	100
1000000	98000	true	100
1000000	98000	true	0
1000000	98000	true	100
1000000	98000	true	100
1000000	98000	true	0
1000000	98000	true	0
1000000	98000	true	100
1000000	98000	true	100
1000000	99000	true	100
1000000	99000	true	0
1000000	99000	true	0
1000000	99000	true	100
1000000	99000	true	100
1000000	99000	true	0
1000000	99000	true	0
1000000	99000	true	100
1000000	99000	true	100
1000000	99000	true	100
1000000	100000	true	0
1000000	100000	true	100
1000000	100000	true	100
1000000	100000	true	0
1000000	100000	true	0
1000000	100000	true	100
1000000	100000	true	100
1000000	100000	true	0
1000000	100000	true	0
1000000	100000	true	0
1000000	101000	true	100
1000000	101000	true	0
1000000	101000	true	100
1000000	101000	true	0
1000000	101000	true	0
1000000	101000	true	0
1000000	101000	true	100
1000000	101000	true	100
1000000	101000	true	100
1000000	101000	true	100
1000000	102000	true	0
1000000	102000	true	100
1000000	102000	true	0
1000000	102000	true	0
1000000	102000	true	0
1000000	102000	true	100
1000000	102000	true	100
1000000	102000	true	100
1000000	102000	true	0
1000000	102000	true	100
1000000	103000	true	0
1000000	103000	true	100
1000000	103000	true	100
1000000	103000	true	0
1000000	103000	true	100
1000000	103000	true	0
1000000	103000	true	100
1000000	103000	true	100
1000000	103000	true	100
1000000	103000	true	100
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	0
1000000	104000	true	100
1000000	104000	true	0
1000000	105000	true	100
1000000	105000	true	100
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	0
1000000	105000	true	100
1000000	106000	true	100
1000000	106000	true	100
1000000	106000	true	100
1000000	106000	true	100
1000000	106000	true	0
1000000	106000	true	100
1000000	106000	true	0
1000000	106000	true	100
1000000	106000	true	0
1000000	106000	true	0
1000000	107000	true	0
1000000	107000	true	0
1000000	107000	true	0
1000000	107000	true	0
1000000	107000	true	0
1000000	107000	true	100
1000000	107000	true	100
1000000	107000	true	100
1000000	107000	true	100
1000000	107000	true	100
1000000	108000	true	100
1000000	108000	true	0
1000000	108000	true	0
1000000	108000	true	100
1000000	108000	true	0
1000000	108000	true	0
1000000	108000	true	0
1000000	108000	true	100
1000000	108000	true	100
1000000	108000	true	100
1000000	109000	true	0
1000000	109000	true	0
1000000	109000	true	0
1000000	109000	true	0
1000000	109000	true	100
1000000	109000	true	100
1000000	109000	true	100
1000000	109000	true	100
1000000	109000	true	0
1000000	109000	true	0
1000000	110000	true	100
1000000	110000	true	0
1000000	110000	true	0
1000000	110000	true	100
1000000	110000	true	100
1000000	110000	true	100
1000000	110000	true	0
1000000	110000	true	0
1000000	110000	true	100
1000000	110000	true	0
1000000	111000	true	0
1000000	111000	true	0
1000000	111000	true	0
1000000	111000	true	0
1000000	111000	true	100
1000000	111000	true	100
1000000	111000	true	0
1000000	111000	true	0
1000000	111000	true	100
1000000	111000	true	100
1000000	112000	true	0
1000000	112000	true	0
1000000	112000	true	0
1000000	112000	true	0
1000000	112000	true	0
1000000	112000	true	100
1000000	112000	true	0
1000000	112000	true	0
1000000	112000	true	100
1000000	112000	true	100
1000000	113000	true	0
1000000	113000	true	0
1000000	113000	true	0
1000000	113000	true	100
1000000	113000	true	100
1000000	113000	true	100
1000000	113000	true	0
1000000	113000	true	100
1000000	113000	true	100
1000000	113000	true	100
1000000	114000	true	0
1000000	114000	true	100
1000000	114000	true	100
1000000	114000	true	100
1000000	114000	true	0
1000000	114000	true	0
1000000	114000	true	0
1000000	114000	true	100
1000000	114000	true	100
1000000	114000	true	0
1000000	115000	true	0
1000000	115000	true	0
1000000	115000	true	0
1000000	115000	true	0
1000000	115000	true	100
1000000	115000	true	100
1000000	115000	true	100
1000000	115000	true	100
1000000	115000	true	100
1000000	115000	true	100
1000000	116000	true	100
1000000	116000	true	0
1000000	116000	true	0
1000000	116000	true	0
1000000	116000	true	100
1000000	116000	true	100
1000000	116000	true	100
1000000	116000	true	0
1000000	116000	true	0
1000000	116000	true	0
1000000	117000	true	0
1000000	117000	true	0
1000000	117000	true	100
1000000	117000	true	100
1000000	117000	true	0
1000000	117000	true	100
1000000	117000	true	0
1000000	117000	true	100
1000000	117000	true	100
1000000	117000	true	0
1000000	118000	true	0
1000000	118000	true	0
1000000	118000	true	100
1000000	118000	true	100
1000000	118000	true	0
1000000	118000	true	100
1000000	118000	true	100
1000000	118000	true	100
1000000	118000	true	100
1000000	118000	true	0
1000000	119000	true	0
1000000	119000	true	100
1000000	119000	true	100
1000000	119000	true	100
1000000	119000	true	0
1000000	119000	true	0
1000000	119000	true	0
1000000	119000	true	0
1000000	119000	true	100
1000000	119000	true	100
1000000	120000	true	100
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	0
1000000	120000	true	100
1000000	120000	true	100
1000000	121000	true	0
1000000	121000	true	0
1000000	121000	true	0
1000000	121000	true	0
1000000	121000	true	100
1000000	121000	true	0
1000000	121000	true	0
1000000	121000	true	0
1000000	121000	true	100
1000000	121000	true	100
1000000	122000	true	100
1000000	122000	true	0
1000000	122000	true	100
1000000	122000	true	0
1000000	122000	true	100
1000000	122000	true	100
1000000	122000	true	0
1000000	122000	true	100
1000000	122000	true	100
1000000	122000	true	0
1000000	123000	true	0
1000000	123000	true	100
1000000	123000	true	100
1000000	123000	true	100
1000000	123000	true	0
1000000	123000	true	0
1000000	123000	true	0
1000000	123000	true	100
1000000	123000	true	100
1000000	123000	true	0
1000000	124000	true	100
1000000	124000	true	0
1000000	124000	true	0
1000000	124000	true	100
1000000	124000	true	0
1000000	124000	true	0
1000000	124000	true	0
1000000	124000	true	0
1000000	124000	true	100
1000000	124000	true	0
1000000	125000	true	0
1000000	125000	true	100
1000000	125000	true	0
1000000	125000	true	100
1000000	125000	true	100
1000000	125000	true	100
1000000	125000	true	100
1000000	125000	true	0
1000000	125000	true	0
1000000	125000	true	0
1000000	126000	true	0
1000000	126000	true	0
1000000	126000	true	0
1000000	126000	true	100
1000000	126000	true	100
1000000	126000	true	0
1000000	126000	true	100
1000000	126000	true	0
1000000	126000	true	100
1000000	126000	true	100
1000000	127000	true	0
1000000	127000	true	0
